Year,Theory,Status,Deviation,Metric_Value
-12891,Queen_Shaft,FAIL,33.2834,1.7166
-12891,North_Shaft,FAIL,44.7228,-12.2228
-12890,Orion,FAIL,4.1812,13.5112
-12890,Leo,FAIL,17.2285,107.2285
-12890,King_Shaft,FAIL,32.4860,12.5140
-12890,Queen_Shaft,FAIL,33.2835,1.7165
-12890,North_Shaft,FAIL,44.7210,-12.2210
-12889,Orion,FAIL,4.1788,13.5088
-12889,Leo,FAIL,17.2997,107.2997
-12889,King_Shaft,FAIL,32.4902,12.5098
-12889,Queen_Shaft,FAIL,33.2839,1.7161
-12889,North_Shaft,FAIL,44.7191,-12.2191
-12888,Orion,FAIL,4.1707,13.5007
-12888,Leo,FAIL,17.8624,107.8624
-12888,King_Shaft,FAIL,32.4884,12.5116
-12888,Queen_Shaft,FAIL,33.2823,1.7177
-12888,North_Shaft,FAIL,44.7249,-12.2249
-12887,Orion,FAIL,4.1660,13.4960
-12887,Leo,FAIL,17.9341,107.9341
-12887,King_Shaft,FAIL,32.4910,12.5090
-12887,Queen_Shaft,FAIL,33.2844,1.7156
-12887,North_Shaft,FAIL,44.7249,-12.2249
-12886,Orion,FAIL,4.1612,13.4912
-12886,Leo,FAIL,18.0058,108.0058
-12886,King_Shaft,FAIL,32.4939,12.5061
-12886,Queen_Shaft,FAIL,33.2866,1.7134
-12886,North_Shaft,FAIL,44.7246,-12.2246
-12885,Orion,FAIL,4.1598,13.4898
-12885,Leo,FAIL,18.0774,108.0774
-12885,King_Shaft,FAIL,32.4970,12.5030
-12885,Queen_Shaft,FAIL,33.2888,1.7112
-12885,North_Shaft,FAIL,44.7240,-12.2240
-12884,Orion,FAIL,4.1633,13.4933
-12884,Leo,FAIL,17.3809,107.3809
-12884,King_Shaft,FAIL,32.5074,12.4926
-12884,Queen_Shaft,FAIL,33.2912,1.7088
-12884,North_Shaft,FAIL,44.7158,-12.2158
-12883,Orion,FAIL,4.1603,13.4903
-12883,Leo,FAIL,17.4513,107.4513
-12883,King_Shaft,FAIL,32.5102,12.4898
-12883,Queen_Shaft,FAIL,33.2916,1.7084
-12883,North_Shaft,FAIL,44.7165,-12.2165
-12882,Orion,FAIL,4.1572,13.4872
-12882,Leo,FAIL,17.5217,107.5217
-12882,King_Shaft,FAIL,32.5112,12.4888
-12882,Queen_Shaft,FAIL,33.2918,1.7082
-12882,North_Shaft,FAIL,44.7167,-12.2167
-12881,Orion,FAIL,4.1541,13.4841
-12881,Leo,FAIL,17.5920,107.5920
-12881,King_Shaft,FAIL,32.5121,12.4879
-12881,Queen_Shaft,FAIL,33.2920,1.7080
-12881,North_Shaft,FAIL,44.7165,-12.2165
-12880,Orion,FAIL,4.1482,13.4782
-12880,Leo,FAIL,18.1561,108.1561
-12880,King_Shaft,FAIL,32.5103,12.4897
-12880,Queen_Shaft,FAIL,33.2942,1.7058
-12880,North_Shaft,FAIL,44.7170,-12.2170
-12879,Orion,FAIL,4.1476,13.4776
-12879,Leo,FAIL,18.2270,108.2270
-12879,King_Shaft,FAIL,32.5126,12.4874
-12879,Queen_Shaft,FAIL,33.2953,1.7047
-12879,North_Shaft,FAIL,44.7143,-12.2143
-12878,Orion,FAIL,4.1469,13.4769
-12878,Leo,FAIL,18.2981,108.2981
-12878,King_Shaft,FAIL,32.5150,12.4850
-12878,Queen_Shaft,FAIL,33.2966,1.7034
-12878,North_Shaft,FAIL,44.7115,-12.2115
-12877,Orion,FAIL,4.1460,13.4760
-12877,Leo,FAIL,18.3694,108.3694
-12877,King_Shaft,FAIL,32.5175,12.4825
-12877,Queen_Shaft,FAIL,33.2979,1.7021
-12877,North_Shaft,FAIL,44.7085,-12.2085
-12876,Orion,FAIL,4.1437,13.4737
-12876,Leo,FAIL,17.6692,107.6692
-12876,King_Shaft,FAIL,32.5198,12.4802
-12876,Queen_Shaft,FAIL,33.2927,1.7073
-12876,North_Shaft,FAIL,44.7089,-12.2089
-12875,Orion,FAIL,4.1410,13.4710
-12875,Leo,FAIL,17.7401,107.7401
-12875,King_Shaft,FAIL,32.5204,12.4796
-12875,Queen_Shaft,FAIL,33.2928,1.7072
-12875,North_Shaft,FAIL,44.7082,-12.2082
-12874,Orion,FAIL,4.1378,13.4678
-12874,Leo,FAIL,17.8113,107.8113
-12874,King_Shaft,FAIL,32.5215,12.4785
-12874,Queen_Shaft,FAIL,33.2934,1.7066
-12874,North_Shaft,FAIL,44.7076,-12.2076
-12873,Orion,FAIL,4.1342,13.4642
-12873,Leo,FAIL,17.8827,107.8827
-12873,King_Shaft,FAIL,32.5230,12.4770
-12873,Queen_Shaft,FAIL,33.2945,1.7055
-12873,North_Shaft,FAIL,44.7070,-12.2070
-12872,Orion,FAIL,4.1370,13.4670
-12872,Leo,FAIL,17.1882,107.1882
-12872,King_Shaft,FAIL,32.5283,12.4717
-12872,Queen_Shaft,FAIL,33.3010,1.6990
-12872,North_Shaft,FAIL,44.7008,-12.2008
-12871,Orion,FAIL,4.1349,13.4649
-12871,Leo,FAIL,17.2592,107.2592
-12871,King_Shaft,FAIL,32.5321,12.4679
-12871,Queen_Shaft,FAIL,33.3011,1.6989
-12871,North_Shaft,FAIL,44.6987,-12.1987
-12870,Orion,FAIL,4.1322,13.4622
-12870,Leo,FAIL,17.3303,107.3303
-12870,King_Shaft,FAIL,32.5365,12.4635
-12870,Queen_Shaft,FAIL,33.3017,1.6983
-12870,North_Shaft,FAIL,44.6984,-12.1984
-12869,Orion,FAIL,4.1291,13.4591
-12869,Leo,FAIL,17.4012,107.4012
-12869,King_Shaft,FAIL,32.5413,12.4587
-12869,Queen_Shaft,FAIL,33.3025,1.6975
-12869,North_Shaft,FAIL,44.6999,-12.1999
-12868,Orion,FAIL,4.1181,13.4481
-12868,Leo,FAIL,17.9648,107.9648
-12868,King_Shaft,FAIL,32.5363,12.4637
-12868,Queen_Shaft,FAIL,33.3025,1.6975
-12868,North_Shaft,FAIL,44.7051,-12.2051
-12867,Orion,FAIL,4.1156,13.4456
-12867,Leo,FAIL,18.0363,108.0363
-12867,King_Shaft,FAIL,32.5392,12.4608
-12867,Queen_Shaft,FAIL,33.3047,1.6953
-12867,North_Shaft,FAIL,44.7044,-12.2044
-12866,Orion,FAIL,4.1141,13.4441
-12866,Leo,FAIL,18.1076,108.1076
-12866,King_Shaft,FAIL,32.5425,12.4575
-12866,Queen_Shaft,FAIL,33.3069,1.6931
-12866,North_Shaft,FAIL,44.7033,-12.2033
-12865,Orion,FAIL,4.1126,13.4426
-12865,Leo,FAIL,18.1787,108.1787
-12865,King_Shaft,FAIL,32.5457,12.4543
-12865,Queen_Shaft,FAIL,33.3090,1.6910
-12865,North_Shaft,FAIL,44.7016,-12.2016
-12864,Orion,FAIL,4.1135,13.4435
-12864,Leo,FAIL,17.4801,107.4801
-12864,King_Shaft,FAIL,32.5544,12.4456
-12864,Queen_Shaft,FAIL,33.3090,1.6910
-12864,North_Shaft,FAIL,44.6984,-12.1984
-12863,Orion,FAIL,4.1105,13.4405
-12863,Leo,FAIL,17.5502,107.5502
-12863,King_Shaft,FAIL,32.5554,12.4446
-12863,Queen_Shaft,FAIL,33.3092,1.6908
-12863,North_Shaft,FAIL,44.6982,-12.1982
-12862,Orion,FAIL,4.1074,13.4374
-12862,Leo,FAIL,17.6203,107.6203
-12862,King_Shaft,FAIL,32.5564,12.4436
-12862,Queen_Shaft,FAIL,33.3093,1.6907
-12862,North_Shaft,FAIL,44.6975,-12.1975
-12861,Orion,FAIL,4.1043,13.4343
-12861,Leo,FAIL,17.6903,107.6903
-12861,King_Shaft,FAIL,32.5573,12.4427
-12861,Queen_Shaft,FAIL,33.3093,1.6907
-12861,North_Shaft,FAIL,44.6964,-12.1964
-12860,Orion,FAIL,4.1021,13.4321
-12860,Leo,FAIL,18.2555,108.2555
-12860,King_Shaft,FAIL,32.5577,12.4423
-12860,Queen_Shaft,FAIL,33.3127,1.6873
-12860,North_Shaft,FAIL,44.6923,-12.1923
-12859,Orion,FAIL,4.1014,13.4314
-12859,Leo,FAIL,18.3265,108.3265
-12859,King_Shaft,FAIL,32.5602,12.4398
-12859,Queen_Shaft,FAIL,33.3139,1.6861
-12859,North_Shaft,FAIL,44.6891,-12.1891
-12858,Orion,FAIL,4.1004,13.4304
-12858,Leo,FAIL,17.1356,107.1356
-12858,King_Shaft,FAIL,32.5628,12.4372
-12858,Queen_Shaft,FAIL,33.3153,1.6847
-12858,North_Shaft,FAIL,44.6858,-12.1858
-12857,Orion,FAIL,4.0993,13.4293
-12857,Leo,FAIL,17.2055,107.2055
-12857,King_Shaft,FAIL,32.5656,12.4344
-12857,Queen_Shaft,FAIL,33.3151,1.6849
-12857,North_Shaft,FAIL,44.6824,-12.1824
-12856,Orion,FAIL,4.0942,13.4242
-12856,Leo,FAIL,17.7672,107.7672
-12856,King_Shaft,FAIL,32.5647,12.4353
-12856,Queen_Shaft,FAIL,33.3100,1.6900
-12856,North_Shaft,FAIL,44.6885,-12.1885
-12855,Orion,FAIL,4.0909,13.4209
-12855,Leo,FAIL,17.8383,107.8383
-12855,King_Shaft,FAIL,32.5659,12.4341
-12855,Queen_Shaft,FAIL,33.3108,1.6892
-12855,North_Shaft,FAIL,44.6876,-12.1876
-12854,Orion,FAIL,4.0870,13.4170
-12854,Leo,FAIL,17.9096,107.9096
-12854,King_Shaft,FAIL,32.5676,12.4324
-12854,Queen_Shaft,FAIL,33.3119,1.6881
-12854,North_Shaft,FAIL,44.6868,-12.1868
-12853,Orion,FAIL,4.0830,13.4130
-12853,Leo,FAIL,17.9811,107.9811
-12853,King_Shaft,FAIL,32.5697,12.4303
-12853,Queen_Shaft,FAIL,33.3135,1.6865
-12853,North_Shaft,FAIL,44.6859,-12.1859
-12852,Orion,FAIL,4.0887,13.4187
-12852,Leo,FAIL,17.2849,107.2849
-12852,King_Shaft,FAIL,32.5780,12.4220
-12852,Queen_Shaft,FAIL,33.3185,1.6815
-12852,North_Shaft,FAIL,44.6794,-12.1794
-12851,Orion,FAIL,4.0858,13.4158
-12851,Leo,FAIL,17.3557,107.3557
-12851,King_Shaft,FAIL,32.5825,12.4175
-12851,Queen_Shaft,FAIL,33.3191,1.6809
-12851,North_Shaft,FAIL,44.6808,-12.1808
-12850,Orion,FAIL,4.0825,13.4125
-12850,Leo,FAIL,17.4265,107.4265
-12850,King_Shaft,FAIL,32.5857,12.4143
-12850,Queen_Shaft,FAIL,33.3199,1.6801
-12850,North_Shaft,FAIL,44.6819,-12.1819
-12849,Orion,FAIL,4.0791,13.4091
-12849,Leo,FAIL,17.4972,107.4972
-12849,King_Shaft,FAIL,32.5871,12.4129
-12849,Queen_Shaft,FAIL,33.3209,1.6791
-12849,North_Shaft,FAIL,44.6826,-12.1826
-12848,Orion,FAIL,4.0701,13.4001
-12848,Leo,FAIL,18.0616,108.0616
-12848,King_Shaft,FAIL,32.5844,12.4156
-12848,Queen_Shaft,FAIL,33.3222,1.6778
-12848,North_Shaft,FAIL,44.6833,-12.1833
-12847,Orion,FAIL,4.0685,13.3985
-12847,Leo,FAIL,18.1326,108.1326
-12847,King_Shaft,FAIL,32.5877,12.4123
-12847,Queen_Shaft,FAIL,33.3244,1.6756
-12847,North_Shaft,FAIL,44.6818,-12.1818
-12846,Orion,FAIL,4.0669,13.3969
-12846,Leo,FAIL,18.2035,108.2035
-12846,King_Shaft,FAIL,32.5910,12.4090
-12846,Queen_Shaft,FAIL,33.3264,1.6736
-12846,North_Shaft,FAIL,44.6796,-12.1796
-12845,Orion,FAIL,4.0654,13.3954
-12845,Leo,FAIL,18.2743,108.2743
-12845,King_Shaft,FAIL,32.5942,12.4058
-12845,Queen_Shaft,FAIL,33.3282,1.6718
-12845,North_Shaft,FAIL,44.6770,-12.1770
-12844,Orion,FAIL,4.0640,13.3940
-12844,Leo,FAIL,17.5736,107.5736
-12844,King_Shaft,FAIL,32.5994,12.4006
-12844,Queen_Shaft,FAIL,33.3261,1.6739
-12844,North_Shaft,FAIL,44.6787,-12.1787
-12843,Orion,FAIL,4.0609,13.3909
-12843,Leo,FAIL,17.6435,107.6435
-12843,King_Shaft,FAIL,32.6004,12.3996
-12843,Queen_Shaft,FAIL,33.3261,1.6739
-12843,North_Shaft,FAIL,44.6776,-12.1776
-12842,Orion,FAIL,4.0578,13.3878
-12842,Leo,FAIL,17.7133,107.7133
-12842,King_Shaft,FAIL,32.6014,12.3986
-12842,Queen_Shaft,FAIL,33.3260,1.6740
-12842,North_Shaft,FAIL,44.6761,-12.1761
-12841,Orion,FAIL,4.0548,13.3848
-12841,Leo,FAIL,17.7834,107.7834
-12841,King_Shaft,FAIL,32.6023,12.3977
-12841,Queen_Shaft,FAIL,33.3259,1.6741
-12841,North_Shaft,FAIL,44.6743,-12.1743
-12840,Orion,FAIL,4.0560,13.3860
-12840,Leo,FAIL,17.0877,107.0877
-12840,King_Shaft,FAIL,32.6051,12.3949
-12840,Queen_Shaft,FAIL,33.3307,1.6693
-12840,North_Shaft,FAIL,44.6660,-12.1660
-12839,Orion,FAIL,4.0550,13.3850
-12839,Leo,FAIL,17.1573,107.1573
-12839,King_Shaft,FAIL,32.6078,12.3922
-12839,Queen_Shaft,FAIL,33.3322,1.6678
-12839,North_Shaft,FAIL,44.6626,-12.1626
-12838,Orion,FAIL,4.0537,13.3837
-12838,Leo,FAIL,17.2271,107.2271
-12838,King_Shaft,FAIL,32.6107,12.3893
-12838,Queen_Shaft,FAIL,33.3316,1.6684
-12838,North_Shaft,FAIL,44.6629,-12.1629
-12837,Orion,FAIL,4.0522,13.3822
-12837,Leo,FAIL,17.2973,107.2973
-12837,King_Shaft,FAIL,32.6139,12.3861
-12837,Queen_Shaft,FAIL,33.3308,1.6692
-12837,North_Shaft,FAIL,44.6632,-12.1632
-12836,Orion,FAIL,4.0442,13.3742
-12836,Leo,FAIL,17.8602,107.8602
-12836,King_Shaft,FAIL,32.6102,12.3898
-12836,Queen_Shaft,FAIL,33.3276,1.6724
-12836,North_Shaft,FAIL,44.6669,-12.1669
-12835,Orion,FAIL,4.0402,13.3702
-12835,Leo,FAIL,17.9314,107.9314
-12835,King_Shaft,FAIL,32.6121,12.3879
-12835,Queen_Shaft,FAIL,33.3289,1.6711
-12835,North_Shaft,FAIL,44.6658,-12.1658
-12834,Orion,FAIL,4.0379,13.3679
-12834,Leo,FAIL,18.0027,108.0027
-12834,King_Shaft,FAIL,32.6144,12.3856
-12834,Queen_Shaft,FAIL,33.3306,1.6694
-12834,North_Shaft,FAIL,44.6646,-12.1646
-12833,Orion,FAIL,4.0369,13.3669
-12833,Leo,FAIL,18.0741,108.0741
-12833,King_Shaft,FAIL,32.6172,12.3828
-12833,Queen_Shaft,FAIL,33.3326,1.6674
-12833,North_Shaft,FAIL,44.6635,-12.1635
-12832,Orion,FAIL,4.0395,13.3695
-12832,Leo,FAIL,17.3761,107.3761
-12832,King_Shaft,FAIL,32.6282,12.3718
-12832,Queen_Shaft,FAIL,33.3361,1.6639
-12832,North_Shaft,FAIL,44.6622,-12.1622
-12831,Orion,FAIL,4.0362,13.3662
-12831,Leo,FAIL,17.4466,107.4466
-12831,King_Shaft,FAIL,32.6298,12.3702
-12831,Queen_Shaft,FAIL,33.3369,1.6631
-12831,North_Shaft,FAIL,44.6630,-12.1630
-12830,Orion,FAIL,4.0326,13.3626
-12830,Leo,FAIL,17.5171,107.5171
-12830,King_Shaft,FAIL,32.6312,12.3688
-12830,Queen_Shaft,FAIL,33.3378,1.6622
-12830,North_Shaft,FAIL,44.6633,-12.1633
-12829,Orion,FAIL,4.0288,13.3588
-12829,Leo,FAIL,17.5874,107.5874
-12829,King_Shaft,FAIL,32.6329,12.3671
-12829,Queen_Shaft,FAIL,33.3388,1.6612
-12829,North_Shaft,FAIL,44.6633,-12.1633
-12828,Orion,FAIL,4.0231,13.3531
-12828,Leo,FAIL,18.1525,108.1525
-12828,King_Shaft,FAIL,32.6326,12.3674
-12828,Queen_Shaft,FAIL,33.3412,1.6588
-12828,North_Shaft,FAIL,44.6595,-12.1595
-12827,Orion,FAIL,4.0214,13.3514
-12827,Leo,FAIL,18.2231,108.2231
-12827,King_Shaft,FAIL,32.6359,12.3641
-12827,Queen_Shaft,FAIL,33.3431,1.6569
-12827,North_Shaft,FAIL,44.6569,-12.1569
-12826,Orion,FAIL,4.0198,13.3498
-12826,Leo,FAIL,17.0320,107.0320
-12826,King_Shaft,FAIL,32.6392,12.3608
-12826,Queen_Shaft,FAIL,33.3448,1.6552
-12826,North_Shaft,FAIL,44.6538,-12.1538
-12825,Orion,FAIL,4.0183,13.3483
-12825,Leo,FAIL,17.1011,107.1011
-12825,King_Shaft,FAIL,32.6424,12.3576
-12825,Queen_Shaft,FAIL,33.3465,1.6535
-12825,North_Shaft,FAIL,44.6506,-12.1506
-12824,Orion,FAIL,4.0147,13.3447
-12824,Leo,FAIL,17.6615,107.6615
-12824,King_Shaft,FAIL,32.6443,12.3557
-12824,Queen_Shaft,FAIL,33.3423,1.6577
-12824,North_Shaft,FAIL,44.6569,-12.1569
-12823,Orion,FAIL,4.0117,13.3417
-12823,Leo,FAIL,17.7312,107.7312
-12823,King_Shaft,FAIL,32.6452,12.3548
-12823,Queen_Shaft,FAIL,33.3422,1.6578
-12823,North_Shaft,FAIL,44.6550,-12.1550
-12822,Orion,FAIL,4.0086,13.3386
-12822,Leo,FAIL,17.8011,107.8011
-12822,King_Shaft,FAIL,32.6462,12.3538
-12822,Queen_Shaft,FAIL,33.3421,1.6579
-12822,North_Shaft,FAIL,44.6529,-12.1529
-12821,Orion,FAIL,4.0054,13.3354
-12821,Leo,FAIL,17.8712,107.8712
-12821,King_Shaft,FAIL,32.6473,12.3527
-12821,Queen_Shaft,FAIL,33.3422,1.6578
-12821,North_Shaft,FAIL,44.6507,-12.1507
-12820,Orion,FAIL,4.0097,13.3397
-12820,Leo,FAIL,17.1740,107.1740
-12820,King_Shaft,FAIL,32.6524,12.3476
-12820,Queen_Shaft,FAIL,33.3484,1.6516
-12820,North_Shaft,FAIL,44.6438,-12.1438
-12819,Orion,FAIL,4.0083,13.3383
-12819,Leo,FAIL,17.2437,107.2437
-12819,King_Shaft,FAIL,32.6555,12.3445
-12819,Queen_Shaft,FAIL,33.3477,1.6523
-12819,North_Shaft,FAIL,44.6439,-12.1439
-12818,Orion,FAIL,4.0066,13.3366
-12818,Leo,FAIL,17.3137,107.3137
-12818,King_Shaft,FAIL,32.6588,12.3412
-12818,Queen_Shaft,FAIL,33.3470,1.6530
-12818,North_Shaft,FAIL,44.6440,-12.1440
-12817,Orion,FAIL,4.0044,13.3344
-12817,Leo,FAIL,17.3840,107.3840
-12817,King_Shaft,FAIL,32.6619,12.3381
-12817,Queen_Shaft,FAIL,33.3469,1.6531
-12817,North_Shaft,FAIL,44.6442,-12.1442
-12816,Orion,FAIL,3.9936,13.3236
-12816,Leo,FAIL,17.9481,107.9481
-12816,King_Shaft,FAIL,32.6564,12.3436
-12816,Queen_Shaft,FAIL,33.3454,1.6546
-12816,North_Shaft,FAIL,44.6441,-12.1441
-12815,Orion,FAIL,3.9928,13.3228
-12815,Leo,FAIL,18.0192,108.0192
-12815,King_Shaft,FAIL,32.6589,12.3411
-12815,Queen_Shaft,FAIL,33.3471,1.6529
-12815,North_Shaft,FAIL,44.6427,-12.1427
-12814,Orion,FAIL,3.9916,13.3216
-12814,Leo,FAIL,18.0904,108.0904
-12814,King_Shaft,FAIL,32.6618,12.3382
-12814,Queen_Shaft,FAIL,33.3492,1.6508
-12814,North_Shaft,FAIL,44.6412,-12.1412
-12813,Orion,FAIL,3.9899,13.3199
-12813,Leo,FAIL,18.1617,108.1617
-12813,King_Shaft,FAIL,32.6652,12.3348
-12813,Queen_Shaft,FAIL,33.3516,1.6484
-12813,North_Shaft,FAIL,44.6396,-12.1396
-12812,Orion,FAIL,3.9900,13.3200
-12812,Leo,FAIL,17.4616,107.4616
-12812,King_Shaft,FAIL,32.6737,12.3263
-12812,Queen_Shaft,FAIL,33.3534,1.6466
-12812,North_Shaft,FAIL,44.6432,-12.1432
-12811,Orion,FAIL,3.9863,13.3163
-12811,Leo,FAIL,17.5318,107.5318
-12811,King_Shaft,FAIL,32.6753,12.3247
-12811,Queen_Shaft,FAIL,33.3543,1.6457
-12811,North_Shaft,FAIL,44.6432,-12.1432
-12810,Orion,FAIL,3.9825,13.3125
-12810,Leo,FAIL,17.6019,107.6019
-12810,King_Shaft,FAIL,32.6770,12.3230
-12810,Queen_Shaft,FAIL,33.3551,1.6449
-12810,North_Shaft,FAIL,44.6427,-12.1427
-12809,Orion,FAIL,3.9786,13.3086
-12809,Leo,FAIL,17.6718,107.6718
-12809,King_Shaft,FAIL,32.6788,12.3212
-12809,Queen_Shaft,FAIL,33.3559,1.6441
-12809,North_Shaft,FAIL,44.6418,-12.1418
-12808,Orion,FAIL,3.9761,13.3061
-12808,Leo,FAIL,16.9760,106.9760
-12808,King_Shaft,FAIL,32.6806,12.3194
-12808,Queen_Shaft,FAIL,33.3592,1.6408
-12808,North_Shaft,FAIL,44.6335,-12.1335
-12807,Orion,FAIL,3.9745,13.3045
-12807,Leo,FAIL,17.0449,107.0449
-12807,King_Shaft,FAIL,32.6838,12.3162
-12807,Queen_Shaft,FAIL,33.3608,1.6392
-12807,North_Shaft,FAIL,44.6315,-12.1315
-12806,Orion,FAIL,3.9730,13.3030
-12806,Leo,FAIL,17.1138,107.1138
-12806,King_Shaft,FAIL,32.6869,12.3131
-12806,Queen_Shaft,FAIL,33.3623,1.6377
-12806,North_Shaft,FAIL,44.6315,-12.1315
-12805,Orion,FAIL,3.9714,13.3014
-12805,Leo,FAIL,17.1827,107.1827
-12805,King_Shaft,FAIL,32.6901,12.3099
-12805,Queen_Shaft,FAIL,33.3639,1.6361
-12805,North_Shaft,FAIL,44.6312,-12.1312
-12804,Orion,FAIL,3.9658,13.2958
-12804,Leo,FAIL,17.7440,107.7440
-12804,King_Shaft,FAIL,32.6889,12.3111
-12804,Queen_Shaft,FAIL,33.3579,1.6421
-12804,North_Shaft,FAIL,44.6332,-12.1332
-12803,Orion,FAIL,3.9628,13.2928
-12803,Leo,FAIL,17.8137,107.8137
-12803,King_Shaft,FAIL,32.6899,12.3101
-12803,Queen_Shaft,FAIL,33.3577,1.6423
-12803,North_Shaft,FAIL,44.6308,-12.1308
-12802,Orion,FAIL,3.9595,13.2895
-12802,Leo,FAIL,17.8837,107.8837
-12802,King_Shaft,FAIL,32.6910,12.3090
-12802,Queen_Shaft,FAIL,33.3578,1.6422
-12802,North_Shaft,FAIL,44.6283,-12.1283
-12801,Orion,FAIL,3.9569,13.2869
-12801,Leo,FAIL,17.9539,107.9539
-12801,King_Shaft,FAIL,32.6924,12.3076
-12801,Queen_Shaft,FAIL,33.3582,1.6418
-12801,North_Shaft,FAIL,44.6258,-12.1258
-12800,Orion,FAIL,3.9631,13.2931
-12800,Leo,FAIL,17.2552,107.2552
-12800,King_Shaft,FAIL,32.6999,12.3001
-12800,Queen_Shaft,FAIL,33.3634,1.6366
-12800,North_Shaft,FAIL,44.6241,-12.1241
-12799,Orion,FAIL,3.9612,13.2912
-12799,Leo,FAIL,17.3251,107.3251
-12799,King_Shaft,FAIL,32.7034,12.2966
-12799,Queen_Shaft,FAIL,33.3629,1.6371
-12799,North_Shaft,FAIL,44.6240,-12.1240
-12798,Orion,FAIL,3.9589,13.2889
-12798,Leo,FAIL,17.3953,107.3953
-12798,King_Shaft,FAIL,32.7053,12.2947
-12798,Queen_Shaft,FAIL,33.3628,1.6372
-12798,North_Shaft,FAIL,44.6240,-12.1240
-12797,Orion,FAIL,3.9560,13.2860
-12797,Leo,FAIL,17.4656,107.4656
-12797,King_Shaft,FAIL,32.7061,12.2939
-12797,Queen_Shaft,FAIL,33.3632,1.6368
-12797,North_Shaft,FAIL,44.6240,-12.1240
-12796,Orion,FAIL,3.9478,13.2778
-12796,Leo,FAIL,18.0305,108.0305
-12796,King_Shaft,FAIL,32.7032,12.2968
-12796,Queen_Shaft,FAIL,33.3632,1.6368
-12796,North_Shaft,FAIL,44.6201,-12.1201
-12795,Orion,FAIL,3.9464,13.2764
-12795,Leo,FAIL,18.1015,108.1015
-12795,King_Shaft,FAIL,32.7062,12.2938
-12795,Queen_Shaft,FAIL,33.3653,1.6347
-12795,North_Shaft,FAIL,44.6184,-12.1184
-12794,Orion,FAIL,3.9446,13.2746
-12794,Leo,FAIL,18.1725,108.1725
-12794,King_Shaft,FAIL,32.7097,12.2903
-12794,Queen_Shaft,FAIL,33.3677,1.6323
-12794,North_Shaft,FAIL,44.6164,-12.1164
-12793,Orion,FAIL,3.9426,13.2726
-12793,Leo,FAIL,16.9810,106.9810
-12793,King_Shaft,FAIL,32.7134,12.2866
-12793,Queen_Shaft,FAIL,33.3701,1.6299
-12793,North_Shaft,FAIL,44.6153,-12.1153
-12792,Orion,FAIL,3.9404,13.2704
-12792,Leo,FAIL,17.5414,107.5414
-12792,King_Shaft,FAIL,32.7192,12.2808
-12792,Queen_Shaft,FAIL,33.3702,1.6298
-12792,North_Shaft,FAIL,44.6222,-12.1222
-12791,Orion,FAIL,3.9366,13.2666
-12791,Leo,FAIL,17.6111,107.6111
-12791,King_Shaft,FAIL,32.7209,12.2791
-12791,Queen_Shaft,FAIL,33.3710,1.6290
-12791,North_Shaft,FAIL,44.6214,-12.1214
-12790,Orion,FAIL,3.9326,13.2626
-12790,Leo,FAIL,17.6808,107.6808
-12790,King_Shaft,FAIL,32.7227,12.2773
-12790,Queen_Shaft,FAIL,33.3717,1.6283
-12790,North_Shaft,FAIL,44.6201,-12.1201
-12789,Orion,FAIL,3.9287,13.2587
-12789,Leo,FAIL,17.7503,107.7503
-12789,King_Shaft,FAIL,32.7245,12.2755
-12789,Queen_Shaft,FAIL,33.3722,1.6278
-12789,North_Shaft,FAIL,44.6182,-12.1182
-12788,Orion,FAIL,3.9295,13.2595
-12788,Leo,FAIL,17.0527,107.0527
-12788,King_Shaft,FAIL,32.7280,12.2720
-12788,Queen_Shaft,FAIL,33.3762,1.6238
-12788,North_Shaft,FAIL,44.6119,-12.1119
-12787,Orion,FAIL,3.9279,13.2579
-12787,Leo,FAIL,17.1214,107.1214
-12787,King_Shaft,FAIL,32.7311,12.2689
-12787,Queen_Shaft,FAIL,33.3776,1.6224
-12787,North_Shaft,FAIL,44.6115,-12.1115
-12786,Orion,FAIL,3.9264,13.2564
-12786,Leo,FAIL,17.1901,107.1901
-12786,King_Shaft,FAIL,32.7343,12.2657
-12786,Queen_Shaft,FAIL,33.3790,1.6210
-12786,North_Shaft,FAIL,44.6109,-12.1109
-12785,Orion,FAIL,3.9248,13.2548
-12785,Leo,FAIL,17.2589,107.2589
-12785,King_Shaft,FAIL,32.7374,12.2626
-12785,Queen_Shaft,FAIL,33.3782,1.6218
-12785,North_Shaft,FAIL,44.6099,-12.1099
-12784,Orion,FAIL,3.9173,13.2473
-12784,Leo,FAIL,17.8212,107.8212
-12784,King_Shaft,FAIL,32.7333,12.2667
-12784,Queen_Shaft,FAIL,33.3728,1.6272
-12784,North_Shaft,FAIL,44.6080,-12.1080
-12783,Orion,FAIL,3.9140,13.2440
-12783,Leo,FAIL,17.8910,107.8910
-12783,King_Shaft,FAIL,32.7345,12.2655
-12783,Queen_Shaft,FAIL,33.3729,1.6271
-12783,North_Shaft,FAIL,44.6053,-12.1053
-12782,Orion,FAIL,3.9125,13.2425
-12782,Leo,FAIL,17.9611,107.9611
-12782,King_Shaft,FAIL,32.7360,12.2640
-12782,Queen_Shaft,FAIL,33.3734,1.6266
-12782,North_Shaft,FAIL,44.6026,-12.1026
-12781,Orion,FAIL,3.9124,13.2424
-12781,Leo,FAIL,18.0315,108.0315
-12781,King_Shaft,FAIL,32.7378,12.2622
